length	gene_names
269	c77377-g1
244	c77381-g1
236	c77383-g1
235	c77385-g1
700	c77386-g1
248	c77387-g1
400	c77390-g1
442	c77392-g1
340	c77393-g1
201	c77395-g1
331	c77397-g1
214	c77398-g1
305	c77398-g2
317	c77405-g1
246	c77405-g2
229	c77406-g1
386	c77410-g1
279	c77411-g1
445	c77412-g1
741	c77413-g1
292	c77418-g1
295	c77423-g1
205	c77424-g1
353	c77425-g1
226	c77427-g1
429	c77428-g1
239	c77429-g1
209	c77430-g1
280	c77431-g1
331	c77433-g1
399	c77436-g1
210	c77438-g1
550	c77439-g1
271	c7743-g1
438	c77440-g1
323	c77441-g1
781	c77442-g1
201	c77444-g1
738	c77449-g1
220	c77452-g1
201	c77454-g1
288	c77456-g1
644	c77458-g1
217	c77460-g1
223	c77477-g1
238	c77480-g1
220	c77484-g1
351	c77484-g2
253	c77485-g1
202	c77489-g1
234	c77493-g1
1349	c77493-g2
370	c77499-g1
213	c77503-g1
312	c77504-g1
258	c77507-g1
442	c77516-g1
848	c77523-g1
471	c77526-g1
240	c77527-g1
482	c77528-g1
235	c77529-g1
224	c77529-g2
342	c77533-g1
1260	c77535-g1
208	c77537-g1
223	c77539-g1
272	c77542-g1
269	c77545-g1
2548	c77548-g1
388	c77559-g1
398	c77559-g2
294	c77561-g1
389	c77567-g1
236	c77568-g1
341	c7756-g1
208	c77570-g1
628	c77571-g1
271	c77577-g1
324	c77579-g1
721	c77580-g1
817	c77582-g1
389	c77582-g2
659	c77587-g1
703	c77588-g1
204	c77589-g2
262	c77593-g1
210	c77601-g1
978	c77602-g1
326	c77603-g2
363	c77606-g1
201	c77611-g1
436	c77612-g1
2941	c77613-g1
201	c77614-g1
249	c77615-g1
215	c77629-g1
269	c77638-g2
511	c77639-g1
204	c77641-g1
217	c77641-g2
246	c77645-g1
249	c77661-g1
287	c77663-g1
231	c77664-g1
714	c77670-g1
290	c77671-g1
229	c77671-g2
207	c77677-g1
287	c77678-g1
336	c77679-g1
562	c77681-g1
262	c77682-g1
201	c77683-g1
278	c77687-g1
268	c77688-g1
1018	c77690-g1
220	c77692-g1
227	c77693-g1
206	c77694-g1
312	c77698-g1
815	c77701-g1
255	c77702-g1
408	c77703-g1
241	c77705-g1
574	c77707-g1
209	c77708-g1
323	c77708-g2
371	c77709-g1
205	c7770-g1
238	c77710-g1
225	c77710-g2
290	c77711-g1
316	c77713-g1
321	c77715-g1
277	c77719-g1
297	c77722-g1
417	c77722-g2
259	c77724-g1
238	c77725-g1
1148	c77726-g1
252	c77728-g1
1002	c77729-g1
289	c77732-g1
259	c77734-g1
775	c77739-g1
626	c7773-g1
204	c77740-g1
224	c77741-g1
218	c77742-g1
228	c77742-g2
211	c77743-g1
201	c77744-g1
396	c77745-g1
262	c77747-g1
220	c77749-g1
231	c77754-g1
343	c77756-g1
202	c77761-g1
206	c77762-g1
234	c77763-g1
250	c77766-g1
208	c77766-g2
261	c77767-g1
232	c77768-g1
318	c77768-g2
424	c77769-g1
205	c77770-g1
275	c77771-g1
284	c77772-g1
228	c77778-g1
1572	c77779-g1
393	c77780-g1
360	c77784-g1
228	c77788-g1
486	c77789-g1
531	c77792-g1
213	c77793-g1
238	c77796-g1
229	c77797-g1
247	c77804-g1
785	c77805-g1
238	c77807-g1
259	c77809-g1
231	c77810-g1
404	c77814-g1
333	c77815-g1
2513	c77829-g1
257	c77831-g1
911	c77832-g1
212	c77834-g1
342	c77836-g1
269	c77841-g1
339	c77843-g1
439	c77846-g1
231	c77847-g1
359	c77850-g1
445	c77851-g1
206	c77860-g1
622	c77869-g1
589	c77873-g1
225	c77875-g1
717	c77876-g1
275	c77878-g1
215	c77879-g1
367	c77880-g1
236	c77886-g1
656	c77892-g1
286	c77894-g1
242	c77898-g1
266	c77900-g1
304	c77906-g1
209	c77913-g1
276	c77916-g1
312	c77917-g1
353	c77920-g1
479	c77921-g1
257	c77928-g1
549	c77929-g1
346	c77932-g1
371	c77933-g1
300	c77938-g1
431	c77939-g1
346	c77940-g1
207	c77942-g1
350	c77943-g1
836	c77944-g1
249	c77947-g1
267	c77953-g1
482	c77958-g1
219	c77960-g1
344	c77964-g1
231	c77969-g1
366	c77972-g1
325	c77972-g2
469	c77976-g1
207	c77977-g1
349	c77977-g2
255	c77979-g1
249	c77981-g1
815	c77983-g1
210	c77985-g1
544	c77994-g1
597	c77995-g1
212	c77998-g1
488	c77-g1
268	c78004-g1
270	c78010-g1
229	c78012-g1
303	c78016-g1
279	c78018-g1
323	c78019-g1
1116	c78021-g1
225	c78022-g1
201	c78024-g1
456	c78026-g1
297	c78028-g1
289	c78030-g1
239	c78032-g1
234	c78034-g1
1565	c78039-g1
288	c78041-g1
380	c78042-g1
305	c78048-g1
290	c78051-g1
207	c78052-g1
204	c78053-g1
834	c78055-g1
206	c78058-g1
1021	c78060-g1
288	c78062-g1
204	c78066-g1
328	c78072-g1
290	c78073-g1
327	c78074-g1
1304	c78075-g1
306	c78077-g1
498	c78078-g1
250	c7807-g1
292	c78081-g1
645	c78087-g1
352	c78088-g1
229	c78089-g1
1304	c78092-g1
262	c78095-g1
285	c78096-g1
779	c78097-g1
539	c78098-g1
213	c78098-g2
232	c78100-g1
493	c78101-g1
284	c78102-g2
218	c78103-g1
555	c78103-g2
250	c78107-g1
332	c78109-g1
229	c78113-g1
222	c78114-g1
702	c78115-g1
893	c78117-g1
282	c78126-g1
213	c78126-g2
234	c78126-g3
1906	c78129-g1
242	c78133-g1
204	c78134-g1
495	c78134-g2
561	c78140-g1
224	c78143-g1
334	c78144-g1
725	c78149-g1
265	c78149-g2
331	c78150-g1
359	c78151-g1
234	c78154-g1
344	c78161-g1
397	c78165-g1
317	c78167-g1
352	c78170-g1
343	c78176-g1
246	c78179-g1
205	c7817-g1
818	c78180-g1
325	c78181-g1
414	c78183-g1
292	c78184-g1
211	c78185-g1
222	c78186-g1
225	c78186-g2
346	c78191-g1
2285	c78193-g1
317	c78195-g1
279	c78200-g1
479	c78204-g1
231	c78210-g2
272	c78212-g1
433	c78213-g1
645	c78217-g1
434	c78217-g2
208	c78219-g1
452	c78222-g1
314	c78225-g1
1776	c78227-g1
218	c78227-g2
798	c78238-g1
368	c78239-g1
283	c78244-g1
358	c78246-g1
404	c78246-g2
424	c78247-g1
202	c78249-g1
464	c78250-g1
1921	c78251-g1
281	c78252-g1
290	c78252-g2
1073	c78253-g1
236	c78255-g1
429	c78257-g1
217	c78266-g1
885	c78268-g1
369	c78269-g1
214	c78272-g1
221	c78273-g1
422	c78276-g1
226	c78276-g2
295	c78278-g1
202	c7827-g1
236	c78282-g1
680	c78283-g1
209	c78285-g1
238	c78287-g1
899	c78291-g1
604	c78299-g1
208	c78300-g1
235	c78301-g1
232	c78304-g1
218	c78305-g1
273	c78307-g1
466	c78309-g1
265	c78315-g1
221	c78317-g1
553	c78321-g1
231	c78324-g1
211	c78325-g1
795	c78327-g1
528	c78327-g2
726	c78328-g1
523	c78329-g1
381	c78329-g2
453	c78330-g1
231	c78331-g1
281	c78338-g1
223	c7833-g1
497	c78340-g1
524	c78343-g1
284	c78347-g1
468	c78347-g2
223	c78349-g1
591	c78349-g2
326	c78351-g1
275	c78352-g1
921	c78354-g1
269	c78355-g1
236	c78358-g1
262	c7835-g1
304	c78366-g1
670	c78368-g1
466	c78369-g1
750	c78372-g1
1110	c78377-g1
221	c78380-g1
291	c78381-g1
212	c78382-g1
260	c78384-g1
350	c78387-g1
231	c78387-g2
214	c78390-g1
313	c78391-g1
513	c78392-g1
317	c78394-g1
282	c78395-g1
300	c78397-g1
381	c78399-g1
206	c78406-g1
221	c78407-g1
203	c78411-g1
280	c78412-g1
211	c78413-g1
220	c78419-g1
208	c78420-g1
213	c78422-g1
209	c78434-g1
328	c78437-g1
437	c78440-g1
331	c78440-g2
539	c78449-g1
397	c78451-g1
450	c78452-g1
2241	c78453-g1
509	c78457-g1
257	c78459-g1
205	c78459-g2
344	c78462-g1
524	c78464-g1
238	c78466-g1
1773	c78469-g1
272	c78470-g1
479	c78470-g2
398	c78471-g1
301	c78471-g2
315	c78474-g1
213	c78474-g2
217	c78481-g1
318	c78484-g1
266	c78486-g1
308	c78487-g1
251	c78494-g1
580	c78496-g1
492	c78496-g2
320	c78497-g1
279	c78500-g1
354	c78501-g1
860	c78504-g1
291	c78505-g1
1182	c78506-g1
384	c78507-g1
311	c78508-g1
502	c78509-g1
269	c7850-g1
687	c78514-g1
349	c78516-g1
301	c78516-g2
388	c78518-g1
226	c7851-g1
1544	c78522-g1
261	c78523-g1
243	c78524-g1
204	c78524-g2
221	c78526-g1
208	c78528-g1
427	c78528-g2
263	c78530-g1
291	c78532-g1
837	c78534-g1
218	c78535-g1
769	c78536-g1
670	c78537-g1
203	c78543-g1
924	c78544-g1
449	c78544-g2
242	c78545-g1
404	c78549-g1
1047	c78551-g1
328	c78555-g1
267	c78559-g1
338	c78559-g2
579	c78563-g1
232	c78567-g1
329	c78568-g1
439	c78568-g2
208	c78569-g1
342	c78570-g1
384	c78571-g1
260	c78571-g2
328	c78572-g1
278	c78574-g1
265	c78575-g1
369	c78577-g1
236	c78578-g1
750	c78585-g1
378	c78586-g1
658	c78587-g1
288	c78588-g1
311	c78589-g1
234	c78590-g1
281	c78597-g1
255	c78599-g1
308	c78600-g1
341	c78600-g2
409	c78600-g3
797	c78602-g1
233	c78602-g2
548	c78605-g1
331	c78606-g1
259	c78607-g1
384	c78610-g1
634	c78612-g1
201	c78614-g1
4804	c78614-g2
214	c78617-g1
1004	c78618-g1
229	c78618-g2
248	c78619-g1
240	c78620-g1
212	c78623-g1
215	c78623-g2
314	c78624-g1
1678	c78626-g1
246	c78627-g1
210	c78629-g1
298	c78630-g1
259	c78635-g1
301	c78642-g1
224	c78643-g1
216	c78644-g1
212	c78644-g2
1579	c78646-g1
334	c78650-g1
206	c78650-g2
1935	c78652-g1
378	c78653-g1
649	c78654-g1
275	c78656-g1
321	c78657-g1
227	c78660-g1
354	c78661-g1
223	c78664-g1
217	c78666-g1
202	c78669-g1
1010	c78675-g1
242	c78676-g1
205	c78678-g1
234	c78682-g1
289	c78683-g1
538	c78687-g1
1070	c78688-g1
512	c78689-g1
308	c78690-g1
335	c78694-g1
357	c78698-g1
680	c78699-g1
279	c78701-g2
388	c78712-g1
480	c78716-g1
330	c78718-g1
206	c78720-g1
221	c78723-g1
274	c78724-g1
203	c78725-g1
1430	c78726-g1
228	c78728-g1
250	c78729-g1
207	c78730-g1
483	c78730-g2
210	c78730-g3
258	c78731-g1
543	c78732-g1
255	c78734-g1
261	c78736-g2
407	c78737-g1
295	c78742-g1
1120	c78743-g1
255	c78746-g1
210	c78749-g1
207	c78751-g1
278	c78754-g1
234	c78755-g1
302	c78758-g1
653	c78760-g1
243	c78761-g1
359	c78764-g1
273	c78765-g1
237	c78766-g1
223	c78767-g1
438	c78787-g1
315	c78796-g1
540	c78796-g2
214	c78796-g3
324	c78798-g1
292	c78803-g1
226	c78806-g1
311	c78808-g1
227	c78809-g1
338	c78813-g1
440	c78816-g1
327	c78818-g1
298	c78820-g1
1792	c78821-g1
318	c78822-g1
505	c78823-g1
316	c78826-g1
302	c78834-g1
233	c78835-g1
245	c78836-g1
229	c78840-g1
278	c78844-g1
347	c78849-g1
401	c7884-g1
201	c78850-g1
202	c78853-g1
417	c78856-g1
577	c78860-g1
588	c78862-g1
252	c78863-g1
328	c78865-g1
204	c78865-g2
231	c78865-g3
262	c78869-g1
715	c78871-g1
297	c78872-g1
420	c78875-g1
440	c78876-g1
660	c78882-g1
291	c78883-g1
258	c78884-g1
1032	c78885-g1
212	c78886-g1
408	c78887-g1
366	c78888-g1
229	c78889-g1
496	c78891-g1
257	c78892-g1
259	c78894-g1
1887	c78895-g1
251	c78901-g1
544	c78902-g1
257	c78902-g2
371	c78903-g1
270	c78905-g1
300	c78906-g1
339	c78908-g1
221	c78908-g2
227	c7890-g1
263	c78911-g1
205	c78912-g1
1811	c78916-g1
203	c78920-g1
295	c78920-g2
2034	c78921-g1
586	c78922-g1
639	c78926-g1
272	c78928-g1
289	c78929-g1
425	c78930-g1
223	c78931-g1
225	c78933-g1
261	c78934-g1
260	c78936-g1
215	c78939-g1
265	c78942-g1
220	c78943-g1
870	c78946-g1
330	c78947-g1
1798	c78947-g2
455	c78948-g1
275	c78949-g1
250	c78953-g1
643	c78955-g1
322	c78959-g1
2181	c78961-g1
210	c78963-g1
251	c78964-g1
218	c78964-g2
216	c78966-g1
233	c78968-g1
777	c78969-g1
314	c78970-g1
233	c78978-g1
244	c78979-g1
267	c78980-g1
337	c78981-g1
705	c78982-g1
663	c78983-g1
302	c78985-g1
229	c78990-g1
284	c78994-g1
226	c78995-g1
307	c78997-g1
449	c78999-g1
211	c78999-g2
303	c79002-g1
315	c79009-g1
263	c79010-g1
216	c79012-g1
257	c79015-g1
217	c79015-g2
867	c79017-g1
205	c79020-g1
242	c79021-g1
249	c79022-g1
409	c79028-g1
220	c79029-g1
319	c79038-g1
785	c79044-g1
405	c79046-g1
205	c79048-g1
388	c7904-g1
731	c79051-g1
210	c79051-g2
213	c79052-g1
252	c79053-g1
296	c79054-g1
398	c79057-g1
249	c79059-g1
220	c7905-g1
589	c79064-g1
243	c79066-g1
232	c79070-g1
310	c79070-g2
209	c79071-g1
229	c79073-g1
360	c79075-g1
219	c79076-g1
282	c79077-g1
201	c79080-g1
212	c79085-g1
1053	c79086-g1
209	c79089-g1
219	c79090-g1
204	c79099-g1
207	c790-g1
1142	c79101-g1
212	c79104-g1
287	c79104-g2
204	c79108-g1
224	c79109-g1
446	c79111-g1
372	c79111-g2
230	c79114-g1
483	c79116-g1
211	c79122-g1
485	c79124-g1
204	c79130-g1
313	c79131-g1
205	c79133-g1
213	c79136-g1
227	c79137-g1
240	c79138-g1
222	c79138-g2
574	c79138-g3
204	c79141-g1
287	c79142-g1
380	c79146-g1
360	c79149-g1
238	c79151-g1
3043	c79152-g1
257	c79154-g1
258	c79155-g1
499	c79158-g1
300	c79160-g1
1660	c79162-g1
339	c79165-g1
296	c79166-g1
379	c79169-g1
1685	c79173-g1
203	c79175-g1
380	c79176-g1
261	c79184-g1
690	c79191-g1
221	c79192-g1
511	c79194-g1
311	c79195-g1
220	c79197-g1
242	c79199-g1
1253	c79201-g1
315	c79202-g1
225	c79204-g1
759	c79207-g1
325	c79212-g1
210	c79213-g1
248	c79220-g1
243	c79222-g1
267	c79224-g1
759	c79228-g1
202	c79231-g1
237	c79231-g2
269	c79232-g1
307	c79235-g1
305	c79235-g2
249	c79239-g1
642	c79241-g1
206	c79242-g1
376	c79243-g1
230	c79244-g1
212	c79246-g1
564	c79247-g1
346	c79249-g1
784	c79250-g1
5320	c79251-g1
1157	c79255-g1
207	c79256-g1
1365	c79258-g1
345	c79261-g1
587	c79262-g1
915	c79267-g1
256	c79268-g1
348	c79270-g1
573	c79275-g1
630	c79276-g1
367	c79276-g2
348	c79277-g1
219	c79277-g2
238	c79278-g1
324	c79279-g1
276	c79285-g1
229	c79287-g1
232	c79287-g2
1486	c79288-g1
399	c79292-g1
1412	c79295-g1
363	c79295-g2
1738	c79296-g1
261	c79299-g1
228	c79307-g1
220	c79308-g1
422	c79311-g1
296	c79320-g1
207	c79327-g1
236	c79328-g1
304	c79329-g1
723	c79331-g1
479	c79334-g1
246	c79337-g1
299	c79342-g1
282	c79342-g2
261	c79346-g1
208	c79352-g1
2051	c79357-g1
265	c79359-g1
289	c79359-g2
310	c79360-g1
488	c79362-g1
300	c79363-g1
1160	c79365-g1
442	c79365-g2
809	c79366-g1
202	c79368-g1
259	c79369-g1
205	c79370-g1
423	c79371-g1
537	c79379-g1
752	c79383-g1
238	c79384-g1
214	c79386-g1
436	c79392-g1
263	c79393-g1
509	c79394-g1
280	c79395-g1
203	c79397-g1
511	c79399-g1
760	c79401-g1
214	c79403-g1
248	c79404-g1
275	c79404-g2
245	c79405-g1
222	c79408-g1
208	c79409-g1
289	c79412-g1
1506	c79413-g1
218	c79414-g1
202	c79415-g1
322	c79418-g1
202	c79419-g1
237	c79419-g2
330	c79424-g1
365	c79425-g1
227	c79428-g1
519	c79428-g2
383	c7942-g1
206	c79430-g1
227	c79430-g2
535	c79432-g1
514	c79432-g2
237	c79433-g1
225	c79437-g1
1458	c79439-g1
254	c79440-g1
273	c79441-g1
216	c79447-g1
214	c79448-g1
740	c79449-g1
407	c79452-g1
329	c79452-g2
294	c79454-g1
369	c79455-g1
208	c7945-g1
528	c79460-g1
201	c79461-g1
787	c79463-g1
245	c79464-g1
694	c79466-g1
1246	c79468-g1
224	c79471-g1
241	c79474-g1
511	c79475-g1
262	c79476-g1
391	c79478-g1
312	c79481-g1
392	c79483-g1
255	c79485-g1
217	c79487-g1
1520	c79489-g1
203	c79496-g1
298	c79496-g2
809	c79497-g1
241	c79500-g1
686	c79507-g1
264	c79508-g1
354	c79508-g2
212	c79508-g3
204	c79513-g1
405	c79517-g1
226	c7951-g1
247	c79521-g1
262	c79522-g1
607	c79523-g1
406	c79525-g1
1020	c79528-g1
239	c79531-g1
312	c79536-g1
250	c79537-g1
596	c79537-g2
239	c79539-g1
232	c79539-g2
362	c79542-g1
210	c79545-g1
207	c79550-g1
700	c79553-g1
2165	c79556-g1
205	c79558-g1
438	c79562-g1
212	c79562-g2
235	c79566-g1
204	c79567-g1
451	c79567-g2
263	c79568-g1
292	c79568-g2
2239	c79570-g1
264	c79572-g1
465	c79574-g1
1273	c79576-g1
256	c79577-g1
378	c79578-g1
500	c79581-g1
230	c79585-g1
230	c79586-g1
317	c79586-g2
207	c79588-g1
351	c79591-g1
224	c79594-g1
1450	c79595-g1
272	c79600-g1
337	c79600-g2
239	c79603-g1
262	c79604-g1
730	c79605-g1
220	c79607-g1
693	c79608-g1
213	c79610-g1
258	c79611-g1
374	c79611-g2
1406	c79612-g1
450	c79617-g1
584	c79620-g1
229	c79625-g1
331	c79628-g1
235	c79631-g1
276	c79640-g1
377	c79641-g1
475	c79644-g1
268	c79648-g1
265	c79650-g1
227	c79652-g1
208	c79654-g1
219	c79655-g1
1782	c79655-g2
1788	c79656-g1
1325	c79658-g1
209	c79659-g1
236	c79661-g1
328	c79663-g1
313	c79670-g1
296	c79673-g1
422	c79674-g1
1461	c79678-g1
210	c79680-g1
324	c79681-g1
446	c79683-g1
1587	c79687-g1
234	c79700-g1
277	c79700-g2
344	c79702-g1
237	c79703-g1
930	c79710-g1
584	c79711-g1
202	c79712-g1
226	c79713-g1
709	c79713-g2
234	c79718-g1
362	c79719-g1
423	c79720-g1
316	c79721-g1
304	c79723-g1
602	c79727-g1
1732	c79728-g1
259	c79729-g1
319	c79730-g1
287	c79731-g1
243	c79732-g1
202	c79734-g1
267	c79735-g1
295	c79735-g2
237	c79736-g1
227	c79736-g2
962	c79742-g1
289	c79745-g1
352	c79746-g1
262	c79747-g1
740	c79748-g1
221	c79752-g1
246	c79752-g2
272	c79756-g1
233	c79757-g1
243	c7975-g1
538	c79761-g1
281	c79763-g1
303	c79769-g1
285	c79771-g1
210	c79771-g2
576	c79774-g1
1085	c79775-g1
625	c79777-g1
398	c79777-g2
248	c79777-g3
270	c79780-g1
769	c79782-g1
266	c79784-g1
291	c79785-g1
271	c79790-g1
255	c79794-g1
260	c79795-g1
270	c79796-g1
275	c79797-g1
2636	c79800-g1
263	c79800-g2
856	c79801-g1
275	c79808-g1
794	c79812-g1
282	c79812-g2
237	c79814-g1
296	c79816-g1
362	c79818-g1
245	c79819-g1
241	c79822-g1
481	c79825-g1
1025	c79833-g1
314	c79835-g1
346	c79836-g1
395	c79837-g1
267	c79838-g1
342	c79839-g1
667	c79842-g1
246	c79843-g1
470	c79843-g2
229	c79845-g1
221	c79847-g1
391	c79851-g1
249	c79853-g1
402	c79858-g1
202	c79859-g1
249	c79861-g1
233	c79862-g1
305	c79863-g1
916	c79874-g1
214	c79875-g1
204	c79885-g1
743	c79886-g1
276	c79887-g1
311	c79888-g1
226	c79889-g1
319	c79893-g1
335	c79900-g1
232	c79900-g2
643	c79903-g1
803	c79905-g1
274	c79905-g2
204	c79906-g2
290	c79909-g1
226	c79910-g1
249	c79910-g2
211	c79911-g1
1400	c79914-g1
213	c79915-g1
225	c79915-g2
272	c79916-g1
362	c79917-g1
205	c79919-g1
1062	c79920-g1
276	c79921-g1
347	c79922-g1
247	c79924-g1
327	c79927-g1
413	c7992-g1
262	c79930-g1
265	c79930-g2
277	c79932-g1
483	c79933-g1
276	c79941-g1
213	c79942-g1
270	c79944-g1
462	c79946-g1
241	c79949-g1
1950	c79959-g1
308	c79960-g1
244	c79963-g1
229	c79967-g2
476	c79968-g1
205	c79971-g1
221	c79972-g1
228	c79973-g1
273	c79974-g1
846	c79975-g1
3063	c79977-g1
210	c79979-g1
387	c79980-g1
277	c79982-g1
711	c79984-g1
612	c79986-g1
341	c79988-g1
222	c79990-g1
271	c79992-g1
331	c79993-g1
252	c79994-g1
253	c79994-g2
287	c79995-g1
287	c80002-g1
256	c80005-g1
241	c80007-g1
340	c80010-g1
241	c80016-g1
211	c80017-g1
210	c80018-g1
257	c80021-g1
204	c80023-g1
398	c80025-g1
362	c80029-g1
292	c80029-g2
273	c80032-g1
263	c80033-g1
287	c80034-g1
203	c80040-g1
216	c80043-g1
622	c80044-g1
271	c80046-g1
667	c80053-g1
418	c80055-g1
559	c80056-g1
300	c80057-g1
309	c80064-g1
202	c80066-g1
676	c80071-g1
213	c80071-g2
298	c80073-g1
373	c80074-g1
367	c80077-g1
330	c80078-g1
408	c80083-g1
228	c80085-g1
209	c80087-g1
1406	c80089-g1
252	c80092-g1
501	c80097-g1
267	c80098-g1
221	c80099-g1
334	c80100-g1
232	c80101-g1
246	c80102-g1
205	c80103-g1
794	c80104-g1
349	c80106-g1
393	c80107-g1
275	c80111-g1
1171	c80111-g2
543	c80112-g1
350	c80114-g1
277	c80118-g1
247	c80122-g1
411	c80123-g1
2376	c80129-g1
328	c80129-g2
327	c80130-g1
212	c80131-g1
251	c80133-g1
565	c80133-g2
298	c80134-g1
285	c80136-g1
226	c80140-g1
479	c80142-g1
345	c80145-g1
573	c80145-g2
488	c80147-g1
264	c80150-g1
1523	c80151-g1
259	c80152-g1
1585	c80153-g1
296	c80155-g1
260	c80157-g1
204	c80160-g1
2133	c80164-g1
238	c80166-g1
230	c80169-g1
409	c80173-g1
250	c80173-g2
280	c80180-g1
221	c80184-g1
235	c80187-g1
598	c80188-g1
204	c80192-g1
424	c80194-g1
714	c80195-g1
231	c80196-g1
263	c80197-g1
442	c80199-g1
246	c80200-g1
203	c80201-g1
299	c80209-g1
264	c80214-g1
206	c80219-g1
230	c80222-g1
227	c80223-g1
354	c80228-g1
284	c8022-g1
940	c80232-g1
214	c80233-g1
530	c80239-g1
295	c80241-g1
384	c80242-g1
214	c80246-g1
335	c80249-g1
239	c80252-g1
203	c80256-g1
242	c80266-g1
551	c80268-g1
267	c80271-g1
260	c80275-g1
724	c80276-g1
3996	c80278-g1
435	c80279-g1
272	c80281-g1
478	c80281-g2
509	c80282-g1
864	c80286-g1
223	c80287-g1
289	c80289-g1
305	c80292-g1
278	c80292-g2
207	c80295-g1
1527	c80297-g1
234	c80298-g1
739	c80299-g1
291	c80301-g1
255	c80303-g1
381	c80306-g1
211	c80308-g1
307	c80311-g1
260	c80315-g1
610	c80323-g1
310	c80330-g1
271	c80333-g1
239	c80334-g1
603	c80335-g1
699	c80336-g1
295	c80339-g1
417	c80343-g2
1899	c80344-g1
265	c80345-g1
223	c80347-g1
1200	c80347-g2
432	c80349-g1
852	c80353-g1
302	c80353-g2
246	c80353-g3
525	c80354-g1
271	c80357-g1
357	c80358-g1
234	c80360-g1
224	c80361-g1
275	c80362-g1
207	c80364-g1
240	c80366-g1
251	c80368-g1
636	c80369-g1
241	c80370-g1
419	c80371-g1
1175	c80372-g1
240	c80373-g1
1431	c80378-g1
328	c80379-g1
600	c80379-g2
356	c80383-g1
334	c80387-g1
212	c80388-g1
258	c8038-g1
255	c80392-g1
203	c80393-g1
2836	c80397-g1
603	c80399-g1
339	c80402-g1
1155	c80404-g1
208	c80408-g1
273	c80409-g1
277	c80411-g1
247	c80413-g1
316	c80417-g1
279	c80418-g1
237	c80419-g1
279	c80420-g1
358	c80424-g1
211	c80425-g1
769	c80429-g1
254	c80434-g1
276	c80439-g1
253	c80441-g1
314	c80442-g1
713	c80445-g1
8145	c80448-g1
284	c80451-g1
573	c80451-g2
405	c80452-g1
227	c80455-g1
227	c80457-g1
380	c80457-g2
285	c80459-g1
230	c80460-g1
622	c80461-g1
633	c80462-g1
203	c80463-g1
270	c80463-g2
202	c80463-g3
281	c80465-g1
208	c80470-g1
236	c80477-g1
572	c80478-g1
248	c80479-g1
311	c80479-g2
1104	c80480-g1
2480	c80481-g1
215	c80481-g2
247	c80482-g1
219	c80484-g1
218	c80484-g2
259	c80487-g1
282	c80490-g1
644	c80491-g1
812	c80491-g2
233	c80495-g1
269	c80498-g1
348	c80500-g1
277	c80502-g1
260	c80504-g1
220	c80507-g1
225	c80507-g2
274	c80509-g1
373	c80510-g1
238	c80511-g1
202	c80512-g1
286	c80513-g1
296	c80514-g1
274	c80520-g1
216	c80521-g1
278	c80526-g1
265	c80527-g1
283	c80530-g1
230	c80530-g2
390	c80530-g3
766	c80530-g4
238	c80531-g1
528	c80534-g1
211	c80537-g1
349	c80539-g1
1052	c80539-g2
1060	c80540-g1
285	c80542-g1
240	c80545-g1
241	c80547-g1
276	c80550-g1
306	c80550-g2
360	c80554-g1
263	c80563-g1
303	c80568-g1
430	c80569-g1
255	c80571-g2
341	c80575-g1
269	c80577-g1
239	c80579-g1
337	c80579-g2
202	c80581-g1
282	c80581-g2
243	c80583-g1
527	c80585-g1
710	c80587-g1
480	c80589-g1
213	c8058-g1
225	c80592-g1
345	c80593-g1
216	c80593-g2
262	c80594-g1
260	c80596-g1
203	c80596-g2
212	c80597-g1
291	c80598-g1
253	c80601-g1
278	c80606-g1
221	c80608-g1
348	c80609-g1
314	c80610-g1
230	c80611-g1
325	c80612-g1
1092	c80615-g1
343	c80616-g1
394	c80622-g1
350	c80624-g1
377	c80626-g1
722	c80628-g1
365	c80633-g1
219	c80634-g1
389	c80636-g1
247	c80641-g1
210	c80647-g1
252	c80648-g1
206	c80649-g1
252	c80653-g1
954	c80654-g1
233	c80658-g1
